Date,Country,Lat,Long,Confirmed,Deaths,Recovered,alpha3,continent,population,area,borders
2020-03-27,Suriname,3.9193,-56.0278,8,0,0,SUR,Americas,534189,163820.0,4
2020-03-27,Sweden,63.0,16.0,3069,105,16,SWE,Europe,9737521,450295.0,2
2020-03-27,Switzerland,46.8182,8.2275,12928,231,1530,CHE,Europe,8183800,41284.0,5
2020-03-27,Tanzania,-6.369,34.8888,13,0,1,TZA,Africa,47421786,945087.0,8
2020-03-27,Thailand,15.0,101.0,1136,5,97,THA,Asia,64871000,513120.0,4
2020-03-27,Togo,8.6195,0.8248,25,1,1,TGO,Africa,6993000,56785.0,3
2020-03-27,Tunisia,34.0,9.0,227,6,2,TUN,Africa,10982754,163610.0,2
2020-03-27,Turkey,38.9637,35.2433,5698,92,42,TUR,Asia,76667864,783562.0,8
2020-03-27,Uganda,1.0,32.0,23,0,0,UGA,Africa,34856813,241550.0,5
2020-03-27,Ukraine,48.3794,31.1656,310,5,5,UKR,Europe,42973696,603700.0,7
2020-03-27,United Arab Emirates,24.0,54.0,405,2,52,ARE,Asia,9446000,83600.0,2
2020-03-27,United Kingdom,32.3078,-64.7505,17,0,2,GBR,Europe,64105654,242900.0,1
2020-03-27,United Kingdom,19.3133,-81.2546,8,1,0,GBR,Europe,64105654,242900.0,1
2020-03-27,United Kingdom,49.3723,-2.3644,88,1,0,GBR,Europe,64105654,242900.0,1
2020-03-27,United Kingdom,36.1408,-5.3536,55,0,14,GBR,Europe,64105654,242900.0,1
2020-03-27,United Kingdom,54.2361,-4.5481,29,0,0,GBR,Europe,64105654,242900.0,1
2020-03-27,United Kingdom,16.7425,-62.1874,5,0,0,GBR,Europe,64105654,242900.0,1
2020-03-27,United Kingdom,55.3781,-3.4360000000000004,14543,759,135,GBR,Europe,64105654,242900.0,1
2020-03-27,Uruguay,-32.5228,-55.7658,238,0,0,URY,Americas,3404189,181034.0,2
2020-03-27,Uzbekistan,41.3775,64.5853,88,1,5,UZB,Asia,30492800,447400.0,5
2020-03-27,Venezuela,6.4238,-66.5897,107,1,31,VEN,Americas,30206307,916445.0,3
2020-03-27,Vietnam,16.0,108.0,163,0,20,VNM,Asia,89708900,331212.0,3
2020-03-27,Zambia,-15.4167,28.2833,22,0,0,ZMB,Africa,15023315,752612.0,8
2020-03-27,Zimbabwe,-20.0,30.0,5,1,0,ZWE,Africa,13061239,390757.0,4
2020-03-27,Mozambique,-18.665695,35.529562,7,0,0,MOZ,Africa,25041922,801590.0,6
2020-03-27,Syria,34.802075,38.99681500000001,5,0,0,SYR,Asia,22964324,185180.0,5
2020-03-27,Libya,26.3351,17.228331,1,0,0,LBY,Africa,6253000,1759540.0,6
2020-03-27,Guinea-Bissau,11.8037,-15.1804,2,0,0,GNB,Africa,1746000,36125.0,2
2020-03-27,Mali,17.570692,-3.996166000000001,11,0,0,MLI,Africa,15768000,1240192.0,7
2020-03-27,United Kingdom,18.2206,-63.0686,0,0,0,GBR,Europe,64105654,242900.0,1
2020-03-27,United Kingdom,18.4207,-64.64,0,0,0,GBR,Europe,64105654,242900.0,1
2020-03-27,United Kingdom,21.69400000000001,-71.7979,0,0,0,GBR,Europe,64105654,242900.0,1
2020-03-27,Botswana,-22.3285,24.6849,0,0,0,BWA,Africa,2024904,582000.0,4
2020-03-27,Burundi,-3.3731,29.9189,0,0,0,BDI,Africa,9530434,27834.0,3
2020-03-27,Sierra Leone,8.460555000000001,-11.779889,0,0,0,SLE,Africa,6205000,71740.0,2
2020-03-27,Malawi,-13.254307999999998,34.301525,0,0,0,MWI,Africa,15805239,118484.0,3
2020-03-27,United Kingdom,-51.7963,-59.5236,0,0,0,GBR,Europe,64105654,242900.0,1
2020-03-27,France,46.8852,-56.3159,0,0,0,FRA,Europe,66078000,640679.0,8
2020-03-27,South Sudan,6.877000000000002,31.307,0,0,0,SSD,Africa,11384393,619745.0,6
2020-03-28,Afghanistan,33.0,65.0,110,4,2,AFG,Asia,26023100,652230.0,6
2020-03-28,Albania,41.1533,20.1683,197,10,31,ALB,Europe,2895947,28748.0,4
2020-03-28,Algeria,28.0339,1.6596,454,29,31,DZA,Africa,38700000,2381741.0,7
2020-03-28,Angola,-11.2027,17.8739,5,0,0,AGO,Africa,24383301,1246700.0,4
2020-03-28,Argentina,-38.4161,-63.6167,690,18,72,ARG,Americas,42669500,2780400.0,5
2020-03-28,Armenia,40.0691,45.0382,407,1,30,ARM,Asia,3009800,29743.0,4
2020-03-28,Australia,-35.4735,149.0124,71,0,2,AUS,Oceania,23696900,7692024.0,0
2020-03-28,Australia,-33.8688,151.2093,1617,8,4,AUS,Oceania,23696900,7692024.0,0
2020-03-28,Australia,-12.4634,130.8456,15,0,0,AUS,Oceania,23696900,7692024.0,0
2020-03-28,Australia,-28.0167,153.4,625,1,8,AUS,Oceania,23696900,7692024.0,0
2020-03-28,Australia,-34.9285,138.6007,287,0,6,AUS,Oceania,23696900,7692024.0,0
2020-03-28,Australia,-41.4545,145.9707,62,0,5,AUS,Oceania,23696900,7692024.0,0
2020-03-28,Australia,-37.8136,144.9631,685,3,191,AUS,Oceania,23696900,7692024.0,0
2020-03-28,Australia,-31.9505,115.8605,278,2,28,AUS,Oceania,23696900,7692024.0,0
2020-03-28,Austria,47.5162,14.5501,8271,68,225,AUT,Europe,8527230,83871.0,8
2020-03-28,Azerbaijan,40.1431,47.5769,182,4,15,AZE,Asia,9552500,86600.0,5
2020-03-28,Bahrain,26.0275,50.55,476,4,265,BHR,Asia,1316500,765.0,0
2020-03-28,Bangladesh,23.685,90.3563,48,5,15,BGD,Asia,157486000,147570.0,2
2020-03-28,Belarus,53.7098,27.9534,94,0,32,BLR,Europe,9475100,207600.0,5
2020-03-28,Belgium,50.8333,4.0,9134,353,1063,BEL,Europe,11225469,30528.0,4
2020-03-28,Benin,9.3077,2.3158,6,0,0,BEN,Africa,9988068,112622.0,4
2020-03-28,Bhutan,27.5142,90.4336,3,0,0,BTN,Asia,755030,38394.0,2
2020-03-28,Bolivia,-16.2902,-63.5887,74,0,0,BOL,Americas,10027254,1098581.0,5
2020-03-28,Bosnia and Herzegovina,43.9159,17.6791,258,5,5,BIH,Europe,3791622,51209.0,3
2020-03-28,Brazil,-14.235,-51.9253,3904,111,6,BRA,Americas,203586000,8515767.0,10
2020-03-28,Brunei,4.5353,114.7277,120,1,25,BRN,Asia,393372,5765.0,1
2020-03-28,Bulgaria,42.7339,25.4858,331,7,11,BGR,Europe,7245677,110879.0,5
2020-03-28,Burkina Faso,12.2383,-1.5616,207,11,21,BFA,Africa,17322796,272967.0,6
2020-03-28,Cambodia,11.55,104.9167,99,0,13,KHM,Asia,15184116,181035.0,3
2020-03-28,Cameroon,3.848,11.5021,91,2,2,CMR,Africa,20386799,475442.0,6
2020-03-28,Central African Republic,6.6111,20.9394,3,0,0,CAF,Africa,4709000,622984.0,6
2020-03-28,Chad,15.4542,18.7322,3,0,0,TCD,Africa,13211000,1284000.0,6
2020-03-28,Chile,-35.6751,-71.543,1909,6,61,CHL,Americas,17819054,756102.0,3
2020-03-28,China,31.8257,117.2264,990,6,984,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,40.1824,116.4142,573,8,410,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,30.0572,107.874,578,6,570,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,26.0789,117.9874,337,1,295,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,37.8099,101.0583,136,2,125,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,23.3417,113.4244,1467,8,1341,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,23.8298,108.7881,254,2,250,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,26.8154,106.8748,146,2,144,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,19.1959,109.7453,168,6,168,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,39.549,116.1306,319,6,310,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,47.862,127.7615,484,13,469,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,33.882,113.614,1275,22,1251,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,22.3,114.2,561,4,112,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,30.9756,112.2707,67801,3177,62098,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,27.6104,111.7088,1018,4,1014,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,44.0935,113.9448,94,1,74,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,32.9711,119.455,641,0,631,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,27.614,115.7221,936,1,934,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,43.6661,126.1923,97,1,92,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,41.2956,122.6085,132,2,124,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,22.1667,113.55,37,0,10,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,37.2692,106.1655,75,0,75,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,35.7452,95.9956,18,0,18,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,35.1917,108.8701,253,3,242,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,36.3427,118.1498,772,7,752,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,31.202,121.4491,485,5,334,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,37.5777,112.2922,135,0,133,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,30.6171,102.7103,548,3,536,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,39.3054,117.323,161,3,133,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,31.6927,88.0924,1,0,1,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,41.1129,85.2401,76,3,73,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,24.974,101.487,180,2,172,CHN,Asia,1367110000,9640011.0,15
2020-03-28,China,29.1832,120.0934,1251,1,1225,CHN,Asia,1367110000,9640011.0,15
2020-03-28,Colombia,4.5709,-74.2973,608,6,10,COL,Americas,47907800,1141748.0,5
2020-03-28,Croatia,45.1,15.2,657,5,45,HRV,Europe,4267558,56594.0,5
2020-03-28,Cyprus,35.1264,33.4299,179,5,15,CYP,Europe,858000,9251.0,1
2020-03-28,Denmark,61.8926,-6.9118,155,0,54,DNK,Europe,5655750,43094.0,1
2020-03-28,Denmark,71.7069,-42.6043,10,0,2,DNK,Europe,5655750,43094.0,1
2020-03-28,Denmark,56.2639,9.5018,2201,65,1,DNK,Europe,5655750,43094.0,1
2020-03-28,Djibouti,11.8251,42.5903,14,0,0,DJI,Africa,886000,23200.0,3
2020-03-28,Ecuador,-1.8312,-78.1834,1823,48,3,ECU,Americas,15888900,276841.0,2
2020-03-28,Egypt,26.0,30.0,576,36,121,EGY,Africa,87668100,1002450.0,3
2020-03-28,Equatorial Guinea,1.5,10.0,12,0,0,GNQ,Africa,1430000,28051.0,2
2020-03-28,Eritrea,15.1794,39.7823,6,0,0,ERI,Africa,6536000,117600.0,3
2020-03-28,Estonia,58.5953,25.0136,645,1,20,EST,Europe,1315819,45227.0,2
2020-03-28,Ethiopia,9.145,40.4897,16,0,1,ETH,Africa,87952991,1104300.0,6
2020-03-28,Fiji,-17.7134,178.065,5,0,0,FJI,Oceania,859178,18272.0,0
2020-03-28,Finland,64.0,26.0,1167,9,10,FIN,Europe,5470437,338424.0,3
2020-03-28,France,3.9339,-53.1258,28,0,6,FRA,Europe,66078000,640679.0,8
2020-03-28,France,-17.6797,149.4068,30,0,0,FRA,Europe,66078000,640679.0,8
2020-03-28,France,16.25,-61.5833,102,2,17,FRA,Europe,66078000,640679.0,8
2020-03-28,France,-12.8275,45.1662,63,0,0,FRA,Europe,66078000,640679.0,8
2020-03-28,France,-20.9043,165.618,15,0,0,FRA,Europe,66078000,640679.0,8
2020-03-28,France,-21.1351,55.2471,183,0,1,FRA,Europe,66078000,640679.0,8
2020-03-28,France,17.9,-62.8333,5,0,0,FRA,Europe,66078000,640679.0,8
2020-03-28,France,18.0708,-63.0501,11,0,0,FRA,Europe,66078000,640679.0,8
2020-03-28,France,14.6415,-61.0242,93,1,0,FRA,Europe,66078000,640679.0,8
2020-03-28,France,46.2276,2.2137,37575,2314,5700,FRA,Europe,66078000,640679.0,8
2020-03-28,Gabon,-0.8037,11.6094,7,1,0,GAB,Africa,1711000,267668.0,3
2020-03-28,Georgia,42.3154,43.3569,90,0,14,GEO,Asia,4490500,69700.0,4
2020-03-28,Germany,51.0,9.0,57695,433,8481,DEU,Europe,80783000,357114.0,9
2020-03-28,Ghana,7.9465,-1.0232,141,5,2,GHA,Africa,27043093,238533.0,3
2020-03-28,Greece,39.0742,21.8243,1061,32,52,GRC,Europe,10992589,131990.0,4
2020-03-28,Guinea,9.9456,-9.6966,8,0,0,GIN,Africa,10628972,245857.0,6
2020-03-28,Guyana,5.0,-58.75,8,1,0,GUY,Americas,784894,214969.0,3
2020-03-28,Hungary,47.1625,19.5033,343,11,34,HUN,Europe,9879000,93028.0,7
2020-03-28,Iceland,64.9631,-19.0208,963,2,114,ISL,Europe,328170,103000.0,0
2020-03-28,India,21.0,78.0,987,24,84,IND,Asia,1263930000,3287590.0,8
2020-03-28,Indonesia,-0.7893,113.9213,1155,102,59,IDN,Asia,252164800,1904569.0,3
2020-03-28,Iran,32.0,53.0,35408,2517,11679,IRN,Asia,77966400,1648195.0,7
2020-03-28,Iraq,33.0,44.0,506,42,131,IRQ,Asia,36004552,438317.0,6
2020-03-28,Ireland,53.1424,-7.6921,2415,36,5,IRL,Europe,6378000,70273.0,1
2020-03-28,Israel,31.0,35.0,3619,12,89,ISR,Asia,8268400,20770.0,4
2020-03-28,Italy,43.0,12.0,92472,10023,12384,ITA,Europe,60769102,301336.0,6
2020-03-28,Japan,36.0,138.0,1693,52,404,JPN,Asia,127080000,377930.0,0
2020-03-28,Jordan,31.24,36.51,246,1,18,JOR,Asia,6666960,89342.0,4
2020-03-28,Kazakhstan,48.0196,66.9237,228,1,16,KAZ,Asia,17377800,2724900.0,5
2020-03-28,Kenya,-0.0236,37.9062,38,1,1,KEN,Africa,41800000,580367.0,5
2020-03-28,Kuwait,29.5,47.75,235,0,64,KWT,Asia,3268431,17818.0,2
2020-03-28,Kyrgyzstan,41.2044,74.7661,58,0,0,KGZ,Asia,5776570,199951.0,4
2020-03-28,Latvia,56.8796,24.6032,305,0,1,LVA,Europe,1991800,64559.0,4
2020-03-28,Lebanon,33.8547,35.8623,412,8,30,LBN,Asia,4104000,10452.0,2
2020-03-28,Liberia,6.4281,-9.4295,3,0,0,LBR,Africa,4397000,111369.0,3
2020-03-28,Liechtenstein,47.14,9.55,56,0,0,LIE,Europe,37132,160.0,2
2020-03-28,Lithuania,55.1694,23.8813,394,7,1,LTU,Europe,2927310,65300.0,4
2020-03-28,Luxembourg,49.8153,6.1296,1831,18,40,LUX,Europe,549700,2586.0,3
2020-03-28,Madagascar,-18.7669,46.8691,26,0,0,MDG,Africa,21842167,587041.0,0
2020-03-28,Malaysia,2.5,112.5,2320,27,320,MYS,Asia,30430500,330803.0,3
2020-03-28,Maldives,3.2028,73.2207,16,0,9,MDV,Asia,341256,300.0,0
2020-03-28,Malta,35.9375,14.3754,149,0,2,MLT,Europe,416055,316.0,0
2020-03-28,Mauritania,21.0079,10.9408,5,0,0,MRT,Africa,3545620,1030700.0,4
2020-03-28,Mauritius,-20.2,57.5,102,2,0,MUS,Africa,1261208,2040.0,0
2020-03-28,Moldova,47.4116,28.3699,231,2,2,MDA,Europe,3557600,33846.0,2
2020-03-28,Monaco,43.7333,7.4167,42,0,1,MCO,Europe,36950,2.02,1
2020-03-28,Mongolia,46.8625,103.8467,12,0,0,MNG,Asia,2987733,1564110.0,2
2020-03-28,Morocco,31.7917,-7.0926,402,25,11,MAR,Africa,33465000,446550.0,3
2020-03-28,Namibia,-22.9576,18.4904,8,0,2,NAM,Africa,2113077,825615.0,4
2020-03-28,Nepal,28.1667,84.25,5,0,1,NPL,Asia,27646053,147181.0,2
2020-03-28,Netherlands,12.5186,-70.0358,46,0,1,NLD,Europe,16881000,41850.0,2
2020-03-28,Netherlands,12.1696,-68.99,8,1,2,NLD,Europe,16881000,41850.0,2
2020-03-28,Netherlands,18.0425,-63.0548,3,0,0,NLD,Europe,16881000,41850.0,2
2020-03-28,Netherlands,52.1326,5.2913,9762,639,3,NLD,Europe,16881000,41850.0,2
2020-03-28,New Zealand,-40.9006,174.886,451,0,50,NZL,Oceania,4547900,270467.0,0
2020-03-28,Niger,17.6078,8.0817,10,1,0,NER,Africa,17138707,1267000.0,7
2020-03-28,Nigeria,9.082,8.6753,89,1,3,NGA,Africa,178517000,923768.0,4
2020-03-28,Norway,60.472,8.4689,4015,23,7,NOR,Europe,5156450,323802.0,3
2020-03-28,Oman,21.0,57.0,152,0,23,OMN,Asia,4089076,309500.0,3
2020-03-28,Pakistan,30.3753,69.3451,1495,12,29,PAK,Asia,188410000,881912.0,4
2020-03-28,Papua New Guinea,-6.315,143.9555,1,0,0,PNG,Oceania,7398500,462840.0,1
2020-03-28,Paraguay,-23.4425,-58.4438,56,3,1,PRY,Americas,6893727,406752.0,3
2020-03-28,Peru,-9.19,-75.0152,671,16,16,PER,Americas,30814175,1285216.0,5
2020-03-28,Philippines,13.0,122.0,1075,68,35,PHL,Asia,100697400,342353.0,0
2020-03-28,Poland,51.9194,19.1451,1638,18,7,POL,Europe,38496000,312679.0,7
2020-03-28,Portugal,39.3999,-8.2245,5170,100,43,PRT,Europe,10477800,92090.0,1
2020-03-28,Qatar,25.3548,51.1839,590,1,45,QAT,Asia,2269672,11586.0,1
2020-03-28,Romania,45.9432,24.9668,1452,37,139,ROU,Europe,19942642,238391.0,5
2020-03-28,Russia,60.0,90.0,1264,4,49,RUS,Europe,146233000,17124442.0,14
2020-03-28,Rwanda,-1.9403,29.8739,60,0,0,RWA,Africa,10996891,26338.0,4
2020-03-28,San Marino,43.9424,12.4578,224,22,6,SMR,Europe,32743,61.0,1
2020-03-28,Saudi Arabia,24.0,45.0,1203,4,37,SAU,Asia,30770375,2149690.0,7
2020-03-28,Senegal,14.4974,-14.4524,130,0,18,SEN,Africa,13508715,196722.0,5
2020-03-28,Seychelles,-4.6796,55.492,8,0,0,SYC,Africa,89949,452.0,0
2020-03-28,Singapore,1.2833,103.8333,802,2,198,SGP,Asia,5469700,710.0,0
2020-03-28,Slovakia,48.669,19.699,292,0,2,SVK,Europe,5415949,49037.0,5
2020-03-28,Slovenia,46.1512,14.9955,684,9,10,SVN,Europe,2064966,20273.0,4
2020-03-28,Somalia,5.1521,46.1996,3,0,0,SOM,Africa,10806000,637657.0,3
2020-03-28,South Africa,-30.5595,22.9375,1187,1,31,ZAF,Africa,54002000,1221037.0,6
2020-03-28,Spain,40.0,-4.0,73235,5982,12285,ESP,Europe,46507760,505992.0,5
2020-03-28,Sri Lanka,7.0,81.0,113,1,9,LKA,Asia,20277597,65610.0,1
2020-03-28,Sudan,12.8628,30.2176,5,1,0,SDN,Africa,37289406,1886068.0,7
2020-03-28,Suriname,3.9193,-56.0278,8,0,0,SUR,Americas,534189,163820.0,4
2020-03-28,Sweden,63.0,16.0,3447,105,16,SWE,Europe,9737521,450295.0,2
2020-03-28,Switzerland,46.8182,8.2275,14076,264,1530,CHE,Europe,8183800,41284.0,5
2020-03-28,Tanzania,-6.369,34.8888,14,0,1,TZA,Africa,47421786,945087.0,8
2020-03-28,Thailand,15.0,101.0,1245,6,97,THA,Asia,64871000,513120.0,4
2020-03-28,Togo,8.6195,0.8248,25,1,1,TGO,Africa,6993000,56785.0,3
2020-03-28,Tunisia,34.0,9.0,278,8,2,TUN,Africa,10982754,163610.0,2
2020-03-28,Turkey,38.9637,35.2433,7402,108,70,TUR,Asia,76667864,783562.0,8
2020-03-28,Uganda,1.0,32.0,30,0,0,UGA,Africa,34856813,241550.0,5
2020-03-28,Ukraine,48.3794,31.1656,356,9,5,UKR,Europe,42973696,603700.0,7
2020-03-28,United Arab Emirates,24.0,54.0,468,2,52,ARE,Asia,9446000,83600.0,2
2020-03-28,United Kingdom,32.3078,-64.7505,17,0,2,GBR,Europe,64105654,242900.0,1
2020-03-28,United Kingdom,19.3133,-81.2546,8,1,0,GBR,Europe,64105654,242900.0,1
2020-03-28,United Kingdom,49.3723,-2.3644,97,1,0,GBR,Europe,64105654,242900.0,1
2020-03-28,United Kingdom,36.1408,-5.3536,56,0,14,GBR,Europe,64105654,242900.0,1
2020-03-28,United Kingdom,54.2361,-4.5481,32,0,0,GBR,Europe,64105654,242900.0,1
2020-03-28,United Kingdom,16.7425,-62.1874,5,0,0,GBR,Europe,64105654,242900.0,1
2020-03-28,United Kingdom,55.3781,-3.4360000000000004,17089,1019,135,GBR,Europe,64105654,242900.0,1
2020-03-28,Uruguay,-32.5228,-55.7658,274,0,0,URY,Americas,3404189,181034.0,2
2020-03-28,Uzbekistan,41.3775,64.5853,104,2,5,UZB,Asia,30492800,447400.0,5
2020-03-28,Venezuela,6.4238,-66.5897,119,2,39,VEN,Americas,30206307,916445.0,3
2020-03-28,Vietnam,16.0,108.0,174,0,21,VNM,Asia,89708900,331212.0,3
2020-03-28,Zambia,-15.4167,28.2833,28,0,0,ZMB,Africa,15023315,752612.0,8
2020-03-28,Zimbabwe,-20.0,30.0,7,1,0,ZWE,Africa,13061239,390757.0,4
2020-03-28,Mozambique,-18.665695,35.529562,8,0,0,MOZ,Africa,25041922,801590.0,6
2020-03-28,Syria,34.802075,38.99681500000001,5,0,0,SYR,Asia,22964324,185180.0,5
2020-03-28,Libya,26.3351,17.228331,3,0,0,LBY,Africa,6253000,1759540.0,6
2020-03-28,Guinea-Bissau,11.8037,-15.1804,2,0,0,GNB,Africa,1746000,36125.0,2
2020-03-28,Mali,17.570692,-3.996166000000001,18,0,0,MLI,Africa,15768000,1240192.0,7
2020-03-28,United Kingdom,18.2206,-63.0686,2,0,0,GBR,Europe,64105654,242900.0,1
2020-03-28,United Kingdom,18.4207,-64.64,2,0,0,GBR,Europe,64105654,242900.0,1
2020-03-28,United Kingdom,21.69400000000001,-71.7979,4,0,0,GBR,Europe,64105654,242900.0,1
2020-03-28,Botswana,-22.3285,24.6849,0,0,0,BWA,Africa,2024904,582000.0,4
2020-03-28,Burundi,-3.3731,29.9189,0,0,0,BDI,Africa,9530434,27834.0,3
2020-03-28,Sierra Leone,8.460555000000001,-11.779889,0,0,0,SLE,Africa,6205000,71740.0,2
2020-03-28,Malawi,-13.254307999999998,34.301525,0,0,0,MWI,Africa,15805239,118484.0,3
2020-03-28,United Kingdom,-51.7963,-59.5236,0,0,0,GBR,Europe,64105654,242900.0,1
2020-03-28,France,46.8852,-56.3159,0,0,0,FRA,Europe,66078000,640679.0,8
2020-03-28,South Sudan,6.877000000000002,31.307,0,0,0,SSD,Africa,11384393,619745.0,6
2020-03-29,Afghanistan,33.0,65.0,120,4,2,AFG,Asia,26023100,652230.0,6
2020-03-29,Albania,41.1533,20.1683,212,10,33,ALB,Europe,2895947,28748.0,4
2020-03-29,Algeria,28.0339,1.6596,511,31,31,DZA,Africa,38700000,2381741.0,7
2020-03-29,Angola,-11.2027,17.8739,7,2,0,AGO,Africa,24383301,1246700.0,4
2020-03-29,Argentina,-38.4161,-63.6167,745,19,72,ARG,Americas,42669500,2780400.0,5
2020-03-29,Armenia,40.0691,45.0382,424,3,30,ARM,Asia,3009800,29743.0,4
2020-03-29,Australia,-35.4735,149.0124,77,0,2,AUS,Oceania,23696900,7692024.0,0
2020-03-29,Australia,-33.8688,151.2093,1791,8,4,AUS,Oceania,23696900,7692024.0,0
2020-03-29,Australia,-12.4634,130.8456,15,0,0,AUS,Oceania,23696900,7692024.0,0
2020-03-29,Australia,-28.0167,153.4,656,2,8,AUS,Oceania,23696900,7692024.0,0
2020-03-29,Australia,-34.9285,138.6007,299,0,6,AUS,Oceania,23696900,7692024.0,0
2020-03-29,Australia,-41.4545,145.9707,66,0,5,AUS,Oceania,23696900,7692024.0,0
2020-03-29,Australia,-37.8136,144.9631,769,4,191,AUS,Oceania,23696900,7692024.0,0
2020-03-29,Australia,-31.9505,115.8605,311,2,28,AUS,Oceania,23696900,7692024.0,0
2020-03-29,Austria,47.5162,14.5501,8788,86,479,AUT,Europe,8527230,83871.0,8
2020-03-29,Azerbaijan,40.1431,47.5769,209,4,15,AZE,Asia,9552500,86600.0,5
2020-03-29,Bahrain,26.0275,50.55,499,4,272,BHR,Asia,1316500,765.0,0
2020-03-29,Bangladesh,23.685,90.3563,48,5,15,BGD,Asia,157486000,147570.0,2
2020-03-29,Belarus,53.7098,27.9534,94,0,32,BLR,Europe,9475100,207600.0,5
2020-03-29,Belgium,50.8333,4.0,10836,431,1359,BEL,Europe,11225469,30528.0,4
2020-03-29,Benin,9.3077,2.3158,6,0,0,BEN,Africa,9988068,112622.0,4
2020-03-29,Bhutan,27.5142,90.4336,4,0,0,BTN,Asia,755030,38394.0,2
2020-03-29,Bolivia,-16.2902,-63.5887,81,1,0,BOL,Americas,10027254,1098581.0,5
2020-03-29,Bosnia and Herzegovina,43.9159,17.6791,323,6,8,BIH,Europe,3791622,51209.0,3
2020-03-29,Brazil,-14.235,-51.9253,4256,136,6,BRA,Americas,203586000,8515767.0,10
2020-03-29,Brunei,4.5353,114.7277,126,1,34,BRN,Asia,393372,5765.0,1
2020-03-29,Bulgaria,42.7339,25.4858,346,8,14,BGR,Europe,7245677,110879.0,5
2020-03-29,Burkina Faso,12.2383,-1.5616,222,12,23,BFA,Africa,17322796,272967.0,6
2020-03-29,Cambodia,11.55,104.9167,103,0,21,KHM,Asia,15184116,181035.0,3
2020-03-29,Cameroon,3.848,11.5021,139,6,5,CMR,Africa,20386799,475442.0,6
2020-03-29,Central African Republic,6.6111,20.9394,3,0,0,CAF,Africa,4709000,622984.0,6
2020-03-29,Chad,15.4542,18.7322,3,0,0,TCD,Africa,13211000,1284000.0,6
2020-03-29,Chile,-35.6751,-71.543,2139,7,75,CHL,Americas,17819054,756102.0,3
2020-03-29,China,31.8257,117.2264,990,6,984,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,40.1824,116.4142,577,8,412,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,30.0572,107.874,579,6,570,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,26.0789,117.9874,338,1,295,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,37.8099,101.0583,138,2,125,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,23.3417,113.4244,1475,8,1349,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,23.8298,108.7881,254,2,250,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,26.8154,106.8748,146,2,144,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,19.1959,109.7453,168,6,168,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,39.549,116.1306,319,6,310,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,47.862,127.7615,484,13,469,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,33.882,113.614,1276,22,1251,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,22.3,114.2,641,4,112,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,30.9756,112.2707,67801,3182,62570,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,27.6104,111.7088,1018,4,1014,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,44.0935,113.9448,95,1,74,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,32.9711,119.455,644,0,631,CHN,Asia,1367110000,9640011.0,15
2020-03-29,China,27.614,115.7221,937,1,934,CHN,Asia,1367110000,9640011.0,15
